kind	route	python_path_or_operation	rust_path_or_operation	python_type	rust_type	status	relationship	selector_source	parity_evidence	notes	python_revision	rust_crate
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig.map_openai_params	ollama/completion/transformation.rs::OllamaConfig::map_openai_params	OllamaConfig	OllamaConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig._supports_function_calling	ollama/completion/transformation.rs::OllamaConfig::supports_function_calling	OllamaConfig	OllamaConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig._get_max_tokens	ollama/completion/transformation.rs::OllamaConfig::get_max_tokens	OllamaConfig	OllamaConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig.get_api_key	ollama/completion/transformation.rs::OllamaConfig::get_api_key	OllamaConfig	OllamaConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig.get_model_info	ollama/completion/transformation.rs::OllamaConfig::get_model_info	OllamaConfig	OllamaConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig.get_error_class	ollama/completion/transformation.rs::OllamaConfig::get_error_class	OllamaConfig	OllamaConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig.transform_response	ollama/completion/transformation.rs::OllamaConfig::transform_response	OllamaConfig	OllamaConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig.uses_async_transform_request	ollama/completion/transformation.rs::OllamaConfig::uses_async_transform_request	OllamaConfig	OllamaConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig.async_transform_request	ollama/completion/transformation.rs::OllamaConfig::async_transform_request	OllamaConfig	OllamaConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig.transform_request	ollama/completion/transformation.rs::OllamaConfig::transform_request	OllamaConfig	OllamaConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig.validate_environment	ollama/completion/transformation.rs::OllamaConfig::validate_environment	OllamaConfig	OllamaConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig.get_complete_url	ollama/completion/transformation.rs::OllamaConfig::get_complete_url	OllamaConfig	OllamaConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ollama/completion/transformation.py::OllamaConfig.get_model_response_iterator	ollama/completion/transformation.rs::OllamaConfig::get_model_response_iterator	OllamaConfig	OllamaConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/oobabooga/chat/transformation.py	oobabooga/chat/transformation.rs	OobaboogaConfig	OobaboogaConfig	declaration	OpenAIGPTConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/oobabooga/chat/transformation.py::OobaboogaConfig.get_error_class	oobabooga/chat/transformation.rs::OobaboogaConfig::get_error_class	OobaboogaConfig	OobaboogaConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/oobabooga/chat/transformation.py::OobaboogaConfig.transform_response	oobabooga/chat/transformation.rs::OobaboogaConfig::transform_response	OobaboogaConfig	OobaboogaConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/oobabooga/chat/transformation.py::OobaboogaConfig.validate_environment	oobabooga/chat/transformation.rs::OobaboogaConfig::validate_environment	OobaboogaConfig	OobaboogaConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py	openai/chat/gpt_5_transformation.rs	OpenAIGPT5Config	OpenAiGpt5Config	declaration	OpenAIGPTConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py::OpenAIGPT5Config.is_model_gpt_5_model	openai/chat/gpt_5_transformation.rs::OpenAiGpt5Config::is_model_gpt_5_model	OpenAIGPT5Config	OpenAiGpt5Config	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py::OpenAIGPT5Config.is_model_gpt_5_search_model	openai/chat/gpt_5_transformation.rs::OpenAiGpt5Config::is_model_gpt_5_search_model	OpenAIGPT5Config	OpenAiGpt5Config	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py::OpenAIGPT5Config.is_model_gpt_5_codex_model	openai/chat/gpt_5_transformation.rs::OpenAiGpt5Config::is_model_gpt_5_codex_model	OpenAIGPT5Config	OpenAiGpt5Config	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py::OpenAIGPT5Config.is_model_gpt_5_2_model	openai/chat/gpt_5_transformation.rs::OpenAiGpt5Config::is_model_gpt_5_2_model	OpenAIGPT5Config	OpenAiGpt5Config	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py::OpenAIGPT5Config.is_model_gpt_5_4_model	openai/chat/gpt_5_transformation.rs::OpenAiGpt5Config::is_model_gpt_5_4_model	OpenAIGPT5Config	OpenAiGpt5Config	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py::OpenAIGPT5Config.is_model_gpt_5_4_plus_model	openai/chat/gpt_5_transformation.rs::OpenAiGpt5Config::is_model_gpt_5_4_plus_model	OpenAIGPT5Config	OpenAiGpt5Config	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py::OpenAIGPT5Config._model_map_lookup_name	openai/chat/gpt_5_transformation.rs::OpenAiGpt5Config::model_map_lookup_name	OpenAIGPT5Config	OpenAiGpt5Config	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py::OpenAIGPT5Config._supports_reasoning_effort_level	openai/chat/gpt_5_transformation.rs::OpenAiGpt5Config::supports_reasoning_effort_level	OpenAIGPT5Config	OpenAiGpt5Config	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py::OpenAIGPT5Config.effort_resolves_to_none	openai/chat/gpt_5_transformation.rs::OpenAiGpt5Config::effort_resolves_to_none	OpenAIGPT5Config	OpenAiGpt5Config	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py::OpenAIGPT5Config._is_reasoning_effort_level_explicitly_disabled	openai/chat/gpt_5_transformation.rs::OpenAiGpt5Config::is_reasoning_effort_level_explicitly_disabled	OpenAIGPT5Config	OpenAiGpt5Config	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py::OpenAIGPT5Config.get_supported_openai_params	openai/chat/gpt_5_transformation.rs::OpenAiGpt5Config::get_supported_openai_params	OpenAIGPT5Config	OpenAiGpt5Config	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_5_transformation.py::OpenAIGPT5Config.map_openai_params	openai/chat/gpt_5_transformation.rs::OpenAiGpt5Config::map_openai_params	OpenAIGPT5Config	OpenAiGpt5Config	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/openai/chat/gpt_transformation.py	openai/chat/gpt_transformation.rs	OpenAIGPTConfig	OpenAiGptConfig	declaration	BaseLLMModelInfo,BaseConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.__init__	openai/chat/gpt_transformation.rs::OpenAiGptConfig::new	OpenAIGPTConfig	OpenAiGptConfig	planned	constructor		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.get_config	openai/chat/gpt_transformation.rs::OpenAiGptConfig::get_config	OpenAIGPTConfig	OpenAiGptConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.get_supported_openai_params	openai/chat/gpt_transformation.rs::OpenAiGptConfig::get_supported_openai_params	OpenAIGPTConfig	OpenAiGptConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.is_openai_catalog_model	openai/chat/gpt_transformation.rs::OpenAiGptConfig::is_openai_catalog_model	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._map_openai_params	openai/chat/gpt_transformation.rs::OpenAiGptConfig::map_openai_params	OpenAIGPTConfig	OpenAiGptConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.map_openai_params	openai/chat/gpt_transformation.rs::OpenAiGptConfig::map_openai_params	OpenAIGPTConfig	OpenAiGptConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.contains_pdf_url	openai/chat/gpt_transformation.rs::OpenAiGptConfig::contains_pdf_url	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._handle_pdf_url	openai/chat/gpt_transformation.rs::OpenAiGptConfig::handle_pdf_url	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._async_handle_pdf_url	openai/chat/gpt_transformation.rs::OpenAiGptConfig::async_handle_pdf_url	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._common_file_data_check	openai/chat/gpt_transformation.rs::OpenAiGptConfig::common_file_data_check	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._apply_common_transform_content_item	openai/chat/gpt_transformation.rs::OpenAiGptConfig::apply_common_transform_content_item	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._transform_content_item	openai/chat/gpt_transformation.rs::OpenAiGptConfig::transform_content_item	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._async_transform_content_item	openai/chat/gpt_transformation.rs::OpenAiGptConfig::async_transform_content_item	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._transform_messages	openai/chat/gpt_transformation.rs::OpenAiGptConfig::transform_messages	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.remove_cache_control_flag_from_messages_and_tools	openai/chat/gpt_transformation.rs::OpenAiGptConfig::remove_cache_control_flag_from_messages_and_tools	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._targets_openai_hosted_endpoint	openai/chat/gpt_transformation.rs::OpenAiGptConfig::targets_openai_hosted_endpoint	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._should_preserve_cache_control_for_endpoint	openai/chat/gpt_transformation.rs::OpenAiGptConfig::should_preserve_cache_control_for_endpoint	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._sanitized_tools_update_for_openai	openai/chat/gpt_transformation.rs::OpenAiGptConfig::sanitized_tools_update_for_openai	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._prompt_cache_ordered_messages	openai/chat/gpt_transformation.rs::OpenAiGptConfig::prompt_cache_ordered_messages	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.transform_request	openai/chat/gpt_transformation.rs::OpenAiGptConfig::transform_request	OpenAIGPTConfig	OpenAiGptConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.async_transform_request	openai/chat/gpt_transformation.rs::OpenAiGptConfig::async_transform_request	OpenAIGPTConfig	OpenAiGptConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._passed_in_tools	openai/chat/gpt_transformation.rs::OpenAiGptConfig::passed_in_tools	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._check_and_fix_if_content_is_tool_call	openai/chat/gpt_transformation.rs::OpenAiGptConfig::check_and_fix_if_content_is_tool_call	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._get_finish_reason	openai/chat/gpt_transformation.rs::OpenAiGptConfig::get_finish_reason	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig._transform_choices	openai/chat/gpt_transformation.rs::OpenAiGptConfig::transform_choices	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.transform_response	openai/chat/gpt_transformation.rs::OpenAiGptConfig::transform_response	OpenAIGPTConfig	OpenAiGptConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.get_error_class	openai/chat/gpt_transformation.rs::OpenAiGptConfig::get_error_class	OpenAIGPTConfig	OpenAiGptConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.get_complete_url	openai/chat/gpt_transformation.rs::OpenAiGptConfig::get_complete_url	OpenAIGPTConfig	OpenAiGptConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.validate_environment	openai/chat/gpt_transformation.rs::OpenAiGptConfig::validate_environment	OpenAIGPTConfig	OpenAiGptConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.get_models	openai/chat/gpt_transformation.rs::OpenAiGptConfig::get_models	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.get_api_key	openai/chat/gpt_transformation.rs::OpenAiGptConfig::get_api_key	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.get_api_base	openai/chat/gpt_transformation.rs::OpenAiGptConfig::get_api_base	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.get_base_model	openai/chat/gpt_transformation.rs::OpenAiGptConfig::get_base_model	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.get_token_counter	openai/chat/gpt_transformation.rs::OpenAiGptConfig::get_token_counter	OpenAIGPTConfig	OpenAiGptConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIGPTConfig.get_model_response_iterator	openai/chat/gpt_transformation.rs::OpenAiGptConfig::get_model_response_iterator	OpenAIGPTConfig	OpenAiGptConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/openai/chat/gpt_transformation.py	openai/chat/gpt_transformation.rs	OpenAIUnknownModelConfig	OpenAiUnknownModelConfig	declaration	OpenAIGPTConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/chat/gpt_transformation.py::OpenAIUnknownModelConfig.get_supported_openai_params	openai/chat/gpt_transformation.rs::OpenAiUnknownModelConfig::get_supported_openai_params	OpenAIUnknownModelConfig	OpenAiUnknownModelConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/openai/completion/transformation.py	openai/completion/transformation.rs	OpenAITextCompletionConfig	OpenAiTextCompletionConfig	declaration	BaseTextCompletionConfig,OpenAIGPTConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/completion/transformation.py::OpenAITextCompletionConfig.__init__	openai/completion/transformation.rs::OpenAiTextCompletionConfig::new	OpenAITextCompletionConfig	OpenAiTextCompletionConfig	planned	constructor		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/completion/transformation.py::OpenAITextCompletionConfig.get_config	openai/completion/transformation.rs::OpenAiTextCompletionConfig::get_config	OpenAITextCompletionConfig	OpenAiTextCompletionConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/completion/transformation.py::OpenAITextCompletionConfig.convert_to_chat_model_response_object	openai/completion/transformation.rs::OpenAiTextCompletionConfig::convert_to_chat_model_response_object	OpenAITextCompletionConfig	OpenAiTextCompletionConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/completion/transformation.py::OpenAITextCompletionConfig.get_supported_openai_params	openai/completion/transformation.rs::OpenAiTextCompletionConfig::get_supported_openai_params	OpenAITextCompletionConfig	OpenAiTextCompletionConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai/completion/transformation.py::OpenAITextCompletionConfig.transform_text_completion_request	openai/completion/transformation.rs::OpenAiTextCompletionConfig::transform_text_completion_request	OpenAITextCompletionConfig	OpenAiTextCompletionConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/openai_like/chat/transformation.py	openai_like/chat/transformation.rs	OpenAILikeChatConfig	OpenAiLikeChatConfig	declaration	OpenAIGPTConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai_like/chat/transformation.py::OpenAILikeChatConfig._get_openai_compatible_provider_info	openai_like/chat/transformation.rs::OpenAiLikeChatConfig::get_openai_compatible_provider_info	OpenAILikeChatConfig	OpenAiLikeChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai_like/chat/transformation.py::OpenAILikeChatConfig._json_mode_convert_tool_response_to_message	openai_like/chat/transformation.rs::OpenAiLikeChatConfig::json_mode_convert_tool_response_to_message	OpenAILikeChatConfig	OpenAiLikeChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai_like/chat/transformation.py::OpenAILikeChatConfig._sanitize_usage_obj	openai_like/chat/transformation.rs::OpenAiLikeChatConfig::sanitize_usage_obj	OpenAILikeChatConfig	OpenAiLikeChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai_like/chat/transformation.py::OpenAILikeChatConfig._transform_response	openai_like/chat/transformation.rs::OpenAiLikeChatConfig::transform_response	OpenAILikeChatConfig	OpenAiLikeChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai_like/chat/transformation.py::OpenAILikeChatConfig.transform_response	openai_like/chat/transformation.rs::OpenAiLikeChatConfig::transform_response	OpenAILikeChatConfig	OpenAiLikeChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai_like/chat/transformation.py::OpenAILikeChatConfig.map_openai_params	openai_like/chat/transformation.rs::OpenAiLikeChatConfig::map_openai_params	OpenAILikeChatConfig	OpenAiLikeChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/openai_like/dynamic_config.py	openai_like/dynamic_config.rs	JSONProviderConfig	JsonProviderConfig	declaration	base_class	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	get_provider_chat_config: no Python config and JSONProviderRegistry.exists	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
